authormeta_avatar,authormeta_name,text,diggcount,sharecount,playcount,commentcount,videometa_duration,musicmeta_musicname,musicmeta_musicauthor,musicmeta_musicoriginal,createtimeiso,webvideourl
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c7f94cc8ed6b8386c5385111c7893637~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e1250b32&x-expires=1761944400&x-signature=XQvXDCMpY6tH4gr3gt9lgqg0nAw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,facemojifansclub,#stitch with @ruthbellpan 😌 I have many other cool ones too #fyp #textart #commentart #trex #howto #facemojikeyboard,4622,299,675900,21800,14,original sound,Facemoji Keyboard Fansclub,True,2021-03-13 20:30:28+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/5a85d7ce24b9f4b14d8d0049b6ed39cc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=054405e9&x-expires=1761944400&x-signature=A8tbP8Qp%2BbgbNWQ%2BjxY%2FPLsHEi4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,webboh.it,Risposta a @Ele👸🏻🌷 Ma chi è questa Bea che commenta tutti i video? 🔎 #webboh,173000,3167,3600000,36800,74,suono originale,webboh.it,True,2024-12-27 20:05:43+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/98be294703264cac09b810ef5306a639~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=aeba27ff&x-expires=1761944400&x-signature=hAP7PGo5adEAFiVCwyC5PUBqOHs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,carlaflila,Respuesta a @🫧🍀Irie🍀🫧 pues que bonito tener cosas en común con tu abuela 😉❤️,567700,7214,11600000,11300,15,"Suerte (Whenever, Wherever)",Shakira,False,2025-08-01 13:41:00+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/7aa4c54ebeff55d73c2b36aadce19af5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=10c55886&x-expires=1761944400&x-signature=fFCtT3OV68%2F1gEFmbTHHtJ4ShIY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,les.nuits.de.roue,"si t' es français, commenté ""oui"" #histoire #apprendresurtiktok #moyenage #histoiredefrance #curioso",13700,2165,643200,497,67,son original,Les Nuits de Rouen,True,2025-09-13 13:16:13+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f6e12a02835f867568eb8a567b1a56f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=63b77952&x-expires=1761944400&x-signature=Jo9YZbFgJEUzH5Y63AzVhlBp%2FEY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sebaslowed,House comment trick 🏠 #house #comment #viral #sebaslowed #tiktok #fyp,2566,1361,127200,8086,20,Easy Lover,Miley Cyrus,False,2025-06-22 15:54:58+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f38803b85d3c5909e4708eeb9a672da2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dd46509a&x-expires=1761944400&x-signature=IR70JXA2vhPGuAtIsxDd2NFPxDQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,da_b00ty_warrior,Post your favorites in the comments so I can make more of these frfr🤣🤣🤣🤣#fyp #TikTok #funny #picturesincomments #relatable #fypage #CapCut,757,62,212400,512,21,Chopin Nocturne No. 2 Piano Mono,moshimo sound design,False,2025-06-18 17:55:19+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/e0d19a28462f63cd03ab125775f64d18~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2010d1fe&x-expires=1761944400&x-signature=KQBptixxyEEt3V24KRF5dKrr8vE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,maxcison,These are out of control😂 #fyp #tiktokcomments #relatable #funny,1488,20,57000,94,58,Faded,ae.cwr,True,2025-06-03 20:41:16+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/e0118f3d7bd418452d105b8ece2a076b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=abf85f00&x-expires=1761944400&x-signature=U7a2ojPhuUkfKtAqR1l0w7%2BDs7w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,kloohi,thanks to @ᴉɾuᴉɥS ʎllɐɹǝʇᴉ˥ for finding this one #xyzbca #xybca #foryou #fyp #comments #funny #slideshow #xyz #cringe #cringecommentsslideshow #cringecomments #commentsvoiceover #commentsection #npccomments #commentssection #slideshowvoiceover,192700,50100,2300000,3692,77,original sound,Kled 🇦🇱,True,2024-06-19 13:38:01+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d3e1e93addde870d2030c7dae2b910df~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=18d70f3e&x-expires=1761944400&x-signature=R944CBLWBddcaHVIGSCLbn1mqHw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,foskoshi,,136,1,1506,7,7,оригинальный звук,𝙿1𝙺𝙾🐊,True,2025-10-23 06:25:08+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/d11fa2f51c134cdb74d96b4914f9ccf4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=6517ea4f&x-expires=1761944400&x-signature=6p26QP7kYidxB1I7rHrAcGzJwT4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,d1_niroo,#fypppppppppppppp #fyp #viral #lebron #fyppp,9911,723,331400,2110,19,original sound,adrianaaaa,True,2025-10-29 06:54:28+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/34e21bb50b487d870cd1f9cd288b64cd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=21b15fbb&x-expires=1761944400&x-signature=1S04cd5jzOJp48W7Q2dYNr1njqI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,ys.boost.zone,YouTube Watch Time service .,322,32,15800,39,15,original sound,𒆜🅼🆄🅺🅷🅻🅸🆂 :>🦢,True,2025-07-03 12:07:46+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/961bd63f1c18d962c8f94965721d3eec~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=26939738&x-expires=1761944400&x-signature=32glE69kz63tMoc4mzm83E1fsAY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,timerzxc,1시간 타이머4,4473,1482,206300,197,3600,오리지널 사운드 - 1시간타이머,1시간타이머,True,2024-10-03 04:58:43+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/55c58074eb758fc8ee8879988ab482ed~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=ec2641ac&x-expires=1761944400&x-signature=KXZo3DK8B%2BdDkX6HuxSgB%2BOGQqo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,diamondwatchcompanymtb,Skmei Triple Time Watch ⌚️❤️🫶 #Diamondwatchcompany #MTBwatchcompany #foryou #Trending,423,41,42500,36,20,original sound,The Two Typist Guy 🙌,True,2025-01-29 14:00:33+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22a5b05a1588aa68d267de5842757e39~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9fc2840e&x-expires=1761944400&x-signature=cEipuwE72lblCo6S2sGSkahUweA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,a88800956,watching tv #tv #watch,461,111,34300,50,15,original sound,Hasanisha Oro,True,2025-05-28 03:38:01+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ed5134c2f79edfbb6bc7e6cfb36b7da7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=a499ab04&x-expires=1761944400&x-signature=2waL3EoSceETdbmU4qQVYQHNiro%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,uswel.jewelry,Dm me to order🔥#fyp #watchlover #USWEL #menwatches #diywatch #pesonalizedgifts #uniquegifts #simplewatch,5,2,1203,0,19,原聲,USWEL Jewelry,True,2025-07-06 01:30:19+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8480459d9a86fdd56ca8f2a57c1a693f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9a25bf3e&x-expires=1761944400&x-signature=ENXNC9uDeHONJfnA2x3TwEntMp4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,imlettie,"Witnessing the Clock Fall Back from 1:59am to 1am on iPhone 🤩

#clock #britishsummertime #27october #clocksgoback #fyp #foryou #lookatthis #iphone #viral #crazy #caughtoncamera",70,16,11300,7,8,original sound,MrkeepFit,True,2024-10-27 01:14:00+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b184546f73e0accfce61fdce5d20406a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=332984a0&x-expires=1761944400&x-signature=kOuItL4fi5jFDikZAfu9kQAgW6o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,thenowatch,It doesn’t tell time. It gives you time. #wishlist #mindbodyconnection #gemology #timeisnow,533,52,38400,14,10,r&b loop,Official Sound Studio,False,2022-11-09 09:43:36+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/977753d66ddec9e959f270dcbc11ed47~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=d0491eb2&x-expires=1761944400&x-signature=Xi8sBX%2BoHqc6%2Bi4vFBelZt0crxE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,maazchandia,YouTube Watch Time Setup 🤑 #youtube #youtubewatchtime #watchtimesetup #viral #youtube #ytwatchtimeservice @Zubair Chinioti @@mubeen.blogger @Blogging with AI l Chatgpt @Dr Adsense | Arbaz Alam,158,2,10600,8,8,original sound,umarfarooq2696,True,2023-08-19 07:15:44+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1523f8dc2cf44b20d4bba1a38b5a10e6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=3acc9042&x-expires=1761944400&x-signature=Vw6TR9Aq97FRWd0jKeM8y8Y8mew%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,arsalyt1,Youtube Copyright Watch time Method 💯🇺🇸✅ video end tk dhako follow zaroor krain🙃#alhamdulillahforeverything❤️  #plzviral🥺🥺🙏🙏foryoupage #foryoupage❤️❤️ #foryoupage❤️❤️🥀🥀🥀🙏🙏,366,9,10200,27,47,original sound,ArSal Yt,True,2025-08-16 06:32:17+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8b2e432b13c244d5b8155b966ca24b5e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9b1338e9&x-expires=1761944400&x-signature=NJ3eelyoWVkHoPXiUmAfkiF1cGo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,mooshhq,pics in the comments,465,4,14600,51,15,check,bbno$,False,2025-09-10 21:06:07+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f24eb13ae88804fd60a35ef75d52ca94~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b9f0aaba&x-expires=1761944400&x-signature=XTxeP65fpPftMUkv3JRaGkpEUOQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,user6991912481808,On my way!#funny#omw#funnyvideos#comment#tiktok,152,13,44900,6053,5,original sound,（╹◡╹）matcha latte（╹◡╹）,True,2025-10-24 20:04:48+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a0ee96ac08b4665a75f1d7057d0c5f56~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=781d588b&x-expires=1761944400&x-signature=tYh7sDKoCn9IAG6nTJb24UMCBvA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thatmfkaskylar,"Got a titty in every frickin room boyyy

#foryoupage #tiktok #fypシ #fyp #viral #explore #explorepage✨ #funny #joke #comedy #viral #viralvideo",31,2,5212,2,12,original sound,Prep Guy Sky 🚘,True,2025-08-11 16:38:00+00:00,
https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=15287e7f&x-expires=1761944400&x-signature=tm4W7Rn9hPWV2V6ynKFDdxchpUk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,tipsnadvic8,comments on tiktok #fyp #tipsnadvic8 #viral #tiktok #advice,431,0,7953,1,9,sonido original,halo,True,2023-10-21 23:41:46+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/56c586fcf85bc2e72abb5d5ab99056e9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=82220bd0&x-expires=1761944400&x-signature=QWaBOMpzcZx5cbPLu%2FRXyoXOmzk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,maybe.baylee_idk,Like buddy we ALL opened for the same reason,85,4,2299,2,8,i know you got a fat a,gloss,True,2025-10-16 15:32:27+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7d822c63e1244dd1b81fa9319ffd5a44~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c9e7a8e5&x-expires=1761944400&x-signature=GGVWHtP0vPErRPN%2FOK%2Fk7uNBCag%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,annie_ilynn,"worst moderation system oat💔🥀
#femboysupremacy",639200,25600,5100000,2919,10,MEHOY! (Doodlebob x Runtzbob x Patrich),Organization XIII,False,2025-07-17 23:46:37+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/28718500e66e0969f4ef98f700001b97~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d56c4b3f&x-expires=1761944400&x-signature=1AbkGNmMUcYrylDaNzjQz4qvLZY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,zero.commentss,Pov: there are 0 comments. #zerocomments #comments #weird,648,120,28100,1,7,News Flash,Sethii Shmactt,False,2021-12-09 19:23:27+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ae0585178d7653972d479c1d8c248e12~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0d0e4ff1&x-expires=1761944400&x-signature=JGDwmcpwIWRSc9%2BoPYawgT29EYk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thebeanfamily_,😭😢🥺,106,0,3519,79,11,,,False,2022-03-16 18:55:45+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b8a6a0c9a0d29dcfd8053cca21fc06f6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6504796e&x-expires=1761944400&x-signature=3ENJJVyG0%2FoJMu3%2Foqg1pziCU7Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,snotrocket6741,Add description #fyp #foryou #xyzabc #giftok #funny,41900,1523,565700,788,5,original sound,.,True,2025-08-26 21:54:50+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fa1ae26f373e8f8af66ce224dff2414c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=52b4d419&x-expires=1761944400&x-signature=rbVy561j3WSqwPiJCYI09IE7P7o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,the_known_mind_dawg,#TikTok #tiktokstickers #stickers #foryoupage #real #moderator #meme #fyp #fyppppppppppppppppppppppp #Fyp,645,33,45300,141,11,send nikeswag feet pics,nikeswag709,True,2025-03-24 18:07:38+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/475897f2248626cf85ab97b6cc3b9ffc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=34ecb1cb&x-expires=1761944400&x-signature=vpstwcTX4Mu0GD7c3sE%2FW77WvsY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,troll_face_223,photos Comments tutorial 😱 #trollface #edit #tutorial #comment #tiktok #viral #fyp,151400,24300,9600000,221000,18,original sound,Atta_Sigma,True,2024-12-22 13:02:24+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/10cb7ec724626e0b4af41ae3567917d1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=df201916&x-expires=1761944400&x-signature=8uTAXFQUcw4%2BOTWrg5fRil%2F1bFg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,ishowcomments,The comments 💀,833,108,27100,44,22,original sound,IShowComments,True,2025-02-26 16:25:17+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2ab87fdf176016b9431dcea4a5379b78~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a6a8f444&x-expires=1761944400&x-signature=F0Jyi4hbcr67Ru0uTPShrEPtTlc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,carlottacorsiniii,photos only in the comments 👹,73200,1091,1100000,566,10,YES YOU CAN,scaryt3rry_,True,2025-05-30 21:50:34+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7330404214541615110~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=48f13570&x-expires=1761944400&x-signature=AbcaS8uIm9SbZx3fRrpVOAdzp2Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thisissydneylint,Thank you? 😊 #lol #ai #omg,1846,9,28900,55,21,original sound,80s throwback hits,True,2025-05-27 14:14:45+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/6cdab60eda875e6bcc2bc8406a472022~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5e7f06a8&x-expires=1761944400&x-signature=km0Nv%2Ffy02SEDCpkG5G5y8hABPw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,beroslife,Wie viele Minuten hast du?!😂 #tiktok #wrapped #tiktokwrapped #fürdich,58700,3226,2900000,11800,21,I Can Do Anything / Finale,Christopher Lennertz,False,2024-12-14 14:59:09+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c700-no/431f780f1021608449aa2b62729df853~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e09c75dd&x-expires=1761944400&x-signature=Obby6PzSU9PK2jxFEoiLOWi%2BAMs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ptmzwy,amanhã é dia de missa pelo senhor pedrito (vulgo watch tm) #watchtm #fy #portugal #foryou #viral #ptm #comediapt #pedroteixeiradamota @PTM,3840,381,37600,17,21,som original,☆,True,2025-04-26 16:54:11+00:00,
https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=47f66c4e&x-expires=1761944400&x-signature=CFcRPaTF84YZMqnj%2Bc4LcalbGsY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,http.spam00,#watchthem #fyp #fypシ #foryoupage #tiktok,532,1560,18100,16,7,Bridge Back to Me - Acoustic,Al Nicol,False,2025-03-08 20:52:04+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/99a1f956c8d99848b7dcbc4bf3ce4574~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=56e5b010&x-expires=1761944400&x-signature=6CFxqTnbHdw8caMUnXiZsvpfIY8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,angiefromalabama1,Watch time equals growth . Your views aren’t stuck your strategy is . Let’s fix that bestie ! #watchtimehack #tiktokgrowthtips #tiktokwatchtime #creatortips #viralcontentstrategy #tiktokalgorithum #smallcreatortips #contentthatworks #growthhacks #tiktoktipsandtricks #creatorgrowth,38,5,173,24,75,original sound,AngiefromAlabama,True,2025-08-10 16:11:51+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c456c652b6269beaa300358242a124c3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=34786b97&x-expires=1761944400&x-signature=%2BsnXvLFRyH%2BOTlC0EOxa3Xm38yA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,innatte,what typa timing was uzi on?? 💯😭 #undergroundrap #undergroundmusic #liluzivert #barter16 #liluzivertsnippet,220,20,3996,3,30,original sound,MarioUzi🍄,True,2025-09-22 02:02:47+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4cf59881653f42a131f501a74dc997cd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=3c2e00ed&x-expires=1761944400&x-signature=ASyrhhb4IQn6cXQY8kfw%2FJOBdOk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ptmclips,"Pombos são insanos 🪶

#pedroteixeiradamota #ptm #watchtm #comedia",14000,495,208700,55,37,original sound,PTM,True,2025-07-20 23:21:08+00:00,
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/dd18e53460a1435f494ac309f2a5c052~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8ca053b2&x-expires=1761944400&x-signature=vuHhrqILX%2FPOi%2FbkVa1VIOppWiw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,watchtime141,,8,0,295,0,12,sonido original - maximiliano,maximiliano,True,2025-10-14 17:55:11+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9f931e98c9730617e2ea5f7512cdcd2e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e735846f&x-expires=1761944400&x-signature=tm2jg6Dh%2FC9mozdFjr0PUlJRnQE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,_keepgoingcontent23,What’s the time?🎶🕺🏽🇩🇲🙌🏽🙌🏽🙌🏽@𝕃𝕖𝕛𝕦𝕒𝕟♠️ #caribbeantiktokeurs🇭🇹🇬🇾🇹🇹🇸🇷🇯🇲🇱🇨🇻🇨 #fyppppppppppppppppppppppppppppppppppp #dominica🇩🇲 #bouyonmusic,19200,3742,155500,136,7,original sound,Audel.L 23,True,2025-03-20 17:06:12+00:00,
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/577803fd7a85697fcc5fd4ff7379750c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=351ad766&x-expires=1761944400&x-signature=qwOAXg3GrPSt9f2xgSPfAgg91vw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,joshuaishim8,Justin was just in time😢#2017 #fyp #nostalgia #justintime #nickalodeon,675,64,8464,17,26,original sound,✭ lgxfilm ✭,True,2025-07-02 16:03:08+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af97dbc1a10fcc80bf1d4f3aa9614476~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c6590fca&x-expires=1761944400&x-signature=u26f2LFjz6489QHSr4x0b36gAMU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,smalltalksweetheart,At the beach again 🙈 do you think I’m gonna be a mermaid soon?🥺😝,3048,168,669700,205,67,original sound,smalltalksweetheart,True,2025-08-04 14:18:41+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/34bad21a7b6adaf54cfc694e0efd61cf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1e939f0c&x-expires=1761944400&x-signature=QVPjHNKVyAeOpe3p0SzLE0MAM%2BQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,justbabychar17,Love the view,775,206,117300,24,7,Almost forgot that this was the whole point - Take my Hand Instrumental,AntonioVivald,False,2025-07-29 18:08:49+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/51b01cef4602567f13aa15b9bba0791c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=760f8b90&x-expires=1761944400&x-signature=F69N0nu9BvdlxFHKu%2FZzv%2BK8cB0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,reign_azneita,"For the hit 1.1M views thank you so much for all of you 😍 
I hope this video will help you for all your questions.. 🥹
#tiktok #postviews #tiktokph #profileviews 
#fyp #fypシ #foryoupage",2776,277,354300,283,39,original sound,Music Lyrics🎶,True,2025-06-16 21:38:37+00:00,
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2da8b96c6a6221fe6ffe439931bcbd46~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=11e479ad&x-expires=1761944400&x-signature=Rw9S4Q5NTUFEFGaccG0Jwl%2FIgMw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,pixvanta,"Beach day 🏖️ 

#surf #waves #ocean",78500,9518,13100000,1040,8,الصوت الأصلي,pixvanta,True,2025-09-15 16:25:55+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2ac1c7a69cf99cd5f3d44301d2d475ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=8b87dbd5&x-expires=1761944400&x-signature=dq4YOONLLjVT7JwMX%2FzcC97BEHM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,q022422,#guyana #fyp #sunset #dark #clouds #fypviralシ #🇬🇾🇬🇾🇬🇾 #skyview #ocean #river #aesthetic,980000,199400,12200000,5438,11,Crystal castles,AG,True,2024-04-27 13:58:23+00:00,
